IdentifierObPropId,IdentifierFips,IdentifierApn,IdentifierApnOrig,IdentifierAttomId,LotDepth,LotFrontage,LotLotsize1,LotLotsize2,LotPooltype,AreaCountrysecsubd,AreaCountyuse1,AreaMuncode,AreaMunname,AreaSubdname,AreaSubdtractnum,AreaTaxcodearea,AddressCountry,AddressCountrySubd,AddressLine1,AddressLine2,AddressLocality,AddressMatchCode,AddressOneLine,AddressPostal1,LocationAccuracy,LocationElevation,LocationLatitude,LocationLongitude,LocationDistance,LocationGeoid,SummaryAbsenteeInd,SummaryPropclass,SummaryPropsubtype,SummaryProptype,SummaryYearbuilt,SummaryPropLandUse,SummaryPropIndicator,SummaryLegal1,UtilitiesHeatingtype,BuildingSizeBldgsize,BuildingSizeGrosssize,BuildingSizeGrosssizeadjusted,BuildingSizeGroundfloorsize,BuildingSizeLivingsize,BuildingSizeSsizeInd,BuildingSizeUniversalsize,BuildingRoomsBathfixtures,BuildingRoomsBaths1qtr,BuildingRoomsBaths3qtr,BuildingRoomsBathscalc,BuildingRoomsBathsfull,BuildingRoomsBathshalf,BuildingRoomsBathstotal,BuildingRoomsBeds,BuildingRoomsRoomsTotal,BuildingInteriorBsmtsize,BuildingInteriorFplccount,BuildingConstructionFoundationtype,BuildingConstructionRoofcover,BuildingConstructionWallType,BuildingParkingPrkgSize,BuildingSummaryArchStyle,BuildingSummaryBldgsNum,BuildingSummaryBldgType,BuildingSummaryImprType,BuildingSummaryLevels,BuildingSummaryMobileHomeInd,BuildingSummaryStoryDesc,BuildingSummaryUnitsCount,BuildingSummaryYearbuilteffective,VintageLastModified,VintagePubDate,AvmAmountScr,AvmAmountValue,AvmAmountHigh,AvmAmountLow,AvmAmountValueRange,AvmAVMChangeAvmlastmonthvalue,AvmAVMChangeAvmamountchange,AvmAVMChangeAvmpercentchange,AvmCalculationsPerSizeUnit,AvmCalculationsRatioTaxAmt,AvmCalculationsRatioTaxValue,AvmCalculationsMonthlyChgPct,AvmCalculationsMonthlyChgValue,AvmCalculationsRangePctOfValue,AvmConditionAvmpoorlow,AvmConditionAvmpoorhigh,AavmConditionAvmpoorscore,AvmConditionAvmgoodlow,AvmConditionAvmgoodhigh,AvmConditionAvmgoodscore,AvmConditionAvmexcellentlow,AvmConditionAvmexcellenthigh,AvmConditionAvmexcellentscore,SaleAmountSaleamt,SaleAmountSaledisclosuretype,SaleCalculationPriceperbed,SaleCalculationPricepersizeunit,AssessmentAppraisedApprimprvalue,AssessmentAppraisedApprlandvalue,AssessmentAppraisedApprttlvalue,AssessmentAssessedAssdimprpersizeunit,AssessmentAssessedAssdimprvalue,AssessmentAssessedAssdlandpersizeunit,AssessmentAssessedAssdlandvalue,AssessmentAssessedAssdttlpersizeunit,AssessmentAssessedAssdttlvalue,AssessmentCalculationsCalcimprind,AssessmentCalculationsCalcimprpersizeunit,AssessmentCalculationsCalcimprvalue,AssessmentCalculationsCalclandind,AssessmentCalculationsCalclandpersizeunit,AssessmentCalculationsCalclandvalue,AssessmentCalculationsCalcttlind,AssessmentCalculationsCalcttlvalue,AssessmentCalculationsCalcvaluepersizeunit,AssessmentMarketMktimprvalue,AssessmentMarketMktlandvalue,AssessmentMarketMktttlvalue,AssessmentTaxTaxamt,AssessmentTaxTaxpersizeunit,AssessmentTaxTaxyear
17541272217031,17031,29042070360000,29042070360000,175412722,0,0,0.2081,9066,NONE,Cook County,5-17,CO,COOK,,0,37180,US,IL,13822 S INDIANA AVE,"CHICAGO, IL 60827",Chicago,ExaStr,"13822 S INDIANA AVE, CHICAGO, IL 60827",60827,Street,0.0,41.644220,-87.617404,0.0,"CO17031, CS1775198, DB1712450, DB1738970, MT30001048, ND0004686457, PL1764278, SB0000084526, SB0000084529, SB0000135286, ZI60827",ABSENTEE(MAIL AND SITUS NOT =),Retail,COMMERCIAL,STORE BUILDING,0,STORE BUILDING,25,,,0,0,0,0,0,BUILDING SQFT ,0,0,0,0,0.0,0,0,0.0,0,0,0,0,,,,0,,0,COMMERCIAL,COMMERCIAL,0, ,COMMERCIAL,0,0,2018-1-24,2018-2-4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,0,0,0,0,0,0,0,0.0,52213,1.16,10546,0.0,62759,MARKET VALUE,0.0,0,MARKET VALUE,27.69,0,MARKET VALUE,251036,0.0,0,0,251036,54107.0,0.0,2017
4363685217031,17031,30062000130000,30062000130000,43636852,0,0,0.0689,3000,NONE,Cook County,2-02,CO,COOK,BURNHAM,0,37024,US,IL,2813 E 138TH PL,"CHICAGO, IL 60633",Chicago,ExaStr,"2813 E 138TH PL, CHICAGO, IL 60633",60633,Street,0.0,41.644237,-87.550236,0.0,"CO17031, CS1775198, DB1707860, DB1738940, MT30001048, ND0004685112, PL1709798, SB0000083714, SB0000086156, ZI60633",ABSENTEE(MAIL AND SITUS NOT =),Single Family Residence / Townhouse,HOUSE,SFR,1955,SFR,10,,,0,0,804,0,804,LIVING SQFT ,804,0,0,0,1.0,1,0,1.0,3,0,0,0,,ASPHALT,WOOD,0,,1,HOUSE,HOUSE,1, ,HOUSE,1,0,2018-1-24,2018-2-4,71,59000,71000,48000,23000,0,0,0,73.38,53.44,1.13,0.0,0,38.98,45600.0,67450.0,66.0,48000.0,71000.0,71.0,49200.0,72775.0,73.5,0,0,0,0,0,0,0,5.12,4119,0.38,1125,6.52,5244,MARKET VALUE,0.0,0,MARKET VALUE,17.48,0,MARKET VALUE,52440,65.22,0,0,52440,1104.0,1.37,2017
20436532217031,17031,30062000160000,30062000160000,204365322,0,0,0.0748,3257,NONE,Cook County,2-41,CO,COOK,BURNHAM,0,37024,US,IL,2821 E 138TH PL,"CHICAGO, IL 60633",Chicago,ExaStr,"2821 E 138TH PL, CHICAGO, IL 60633",60633,Street,0.0,41.644237,-87.550033,0.0,"CO17031, CS1775198, DB1707860, DB1738940, MT30001048, ND0004685112, PL1709798, SB0000083714, SB0000086156, ZI60633",OWNER OCCUPIED,Vacant,RESIDENTIAL,RESIDENTIAL ACREAGE,0,RESIDENTIAL ACREAGE,80,LOT 7 8 & 9 BL 7 BURNHAM SUB,,0,0,0,0,0,LIVING SQFT ,0,0,0,0,0.0,0,0,0.0,0,0,0,0,,,,0,,0,TYPE UNKNOWN,RESIDENTIAL,0, ,TYPE UNKNOWN,0,0,2018-1-24,2018-2-4,67,61000,74000,48000,26000,0,0,0,0.0,98.39,0.0,0.0,0,42.62,45600.0,70300.0,62.0,48000.0,74000.0,67.0,49200.0,75850.0,69.5,0,0,0,0,0,0,0,0.0,0,0.32,1050,0.0,1050,MARKET VALUE,0.0,0,MARKET VALUE,0.0,0,MARKET VALUE,0,0.0,0,0,0,620.0,0.0,2017
20436532217031,17031,30062000160000,30062000160000,204365322,0,0,0.0748,3257,NONE,Cook County,2-41,CO,COOK,BURNHAM,0,37024,US,IL,2821 E 138TH PL,"CHICAGO, IL 60633",Chicago,ExaStr,"2821 E 138TH PL, CHICAGO, IL 60633",60633,Street,0.0,41.644237,-87.550033,0.0,"CO17031, CS1775198, DB1707860, DB1738940, MT30001048, ND0004685112, PL1709798, SB0000083714, SB0000086156, ZI60633",OWNER OCCUPIED,Vacant,RESIDENTIAL,RESIDENTIAL ACREAGE,0,RESIDENTIAL ACREAGE,80,LOT 7 8 & 9 BL 7 BURNHAM SUB,,0,0,0,0,0,LIVING SQFT ,0,0,0,0,0.0,0,0,0.0,0,0,0,0,,,,0,,0,TYPE UNKNOWN,RESIDENTIAL,0, ,TYPE UNKNOWN,0,0,2018-1-24,2018-2-4,67,61000,74000,48000,26000,0,0,0,0.0,98.39,0.0,0.0,0,42.62,45600.0,70300.0,62.0,48000.0,74000.0,67.0,49200.0,75850.0,69.5,0,0,0,0,0,0,0,0.0,0,0.32,1050,0.0,1050,MARKET VALUE,0.0,0,MARKET VALUE,0.0,0,MARKET VALUE,0,0.0,0,0,0,620.0,0.0,2017
17630524017031,17031,30062000260000,30062000260000,176305240,0,0,0.0689,3000,NONE,Cook County,2-02,CO,COOK,,0,37024,US,IL,2905 E 138TH PL,"CHICAGO, IL 60633",Chicago,ExaStr,"2905 E 138TH PL, CHICAGO, IL 60633",60633,Street,0.0,41.644237,-87.547970,0.0,"CO17031, CS1775198, DB1707860, DB1738940, MT30001048, ND0004685112, PL1709798, SB0000083714, SB0000086156, ZI60633",OWNER OCCUPIED,Single Family Residence / Townhouse,HOUSE,SFR,1914,SFR,10,,,0,0,620,0,620,LIVING SQFT ,620,0,0,0,2.0,2,0,2.0,3,0,0,0,,ASPHALT,WOOD,0,,1,HOUSE,HOUSE,1, ,HOUSE,1,0,2018-1-24,2018-2-4,66,65000,79000,51000,28000,0,0,0,104.84,67.43,1.13,0.0,0,43.08,48450.0,75050.0,61.0,51000.0,79000.0,66.0,52275.0,80975.0,68.5,0,0,0,0,0,0,0,7.47,4634,0.38,1125,9.29,5759,MARKET VALUE,0.0,0,MARKET VALUE,19.2,0,MARKET VALUE,57590,92.89,0,0,57590,964.0,1.55,2017
17630524117031,17031,30062000280000,30062000280000,176305241,0,0,0.0689,3000,NONE,Cook County,2-03,CO,COOK,BURNHAM,0,37024,US,IL,2909 E 138TH PL,"CHICAGO, IL 60633",Chicago,ExaStr,"2909 E 138TH PL, CHICAGO, IL 60633",60633,Street,0.0,41.644237,-87.547860,0.0,"CO17031, CS1775198, DB1707860, DB1738940, MT30001048, ND0004685112, PL1709798, SB0000083714, SB0000086156, ZI60633",OWNER OCCUPIED,Single Family Residence / Townhouse,HOUSE,SFR,1903,SFR,10,LOT 24 IN BLK 6 IN BURNHAM OF SEC06 T35N R15E 3P,,0,0,1680,0,1680,LIVING SQFT ,1680,0,0,0,1.0,1,0,1.0,3,0,0,0,,ASPHALT,WOOD,0,BUNGALOW,1,HOUSE,HOUSE,2, ,HOUSE,1,0,2018-1-24,2018-2-4,51,87000,114000,60000,54000,0,0,0,51.79,21.68,1.28,0.0,0,62.07,57000.0,108300.0,46.0,60000.0,114000.0,51.0,61500.0,116850.0,53.5,0,0,0,0,0,0,0,3.37,5664,0.38,1125,4.04,6789,MARKET VALUE,0.0,0,MARKET VALUE,22.63,0,MARKET VALUE,67890,40.41,0,0,67890,4013.0,2.39,2017
20436530217031,17031,30061020280000,30061020280000,204365302,0,0,0.1256,5469,NONE,Cook County,8-93,CO,COOK,CALUMET RIVER,0,37024,US,IL,13801 S SAGINAW AVE,"CHICAGO, IL 60633",Chicago,ExaStr,"13801 S SAGINAW AVE, CHICAGO, IL 60633",60633,Street,0.0,41.644202,-87.557912,0.0,"CO17031, CS1775198, DB1707860, DB1738940, MT30001048, ND0004685112, ND0004686017, PL1709798, SB0000083714, SB0000086156, ZI60633",ABSENTEE(MAIL AND SITUS NOT =),Commercial,COMMERCIAL,COMMON AREA,0,COMMON AREA,20,(CALUMET)(RIVER) ADD SUB OF NW OF NW OF NW ALSO SH OF NW OF NW ALSO W 21.16ACS OF NE OF NW LYING S & W OF GRAND CALUMET,,0,0,0,0,0,BUILDING SQFT ,0,0,0,0,0.0,0,0,0.0,0,0,0,0,,,,0,,0,COMMERCIAL,COMMERCIAL,0, ,COMMERCIAL,0,0,2018-1-24,2018-2-4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,400000,0,0,0,0,0,0,0.0,2883,0.27,1452,0.0,4335,MARKET VALUE,0.0,0,MARKET VALUE,3.17,0,MARKET VALUE,17340,0.0,0,0,17340,2562.0,0.0,2017
20436530217031,17031,30061020280000,30061020280000,204365302,0,0,0.1256,5469,NONE,Cook County,8-93,CO,COOK,CALUMET RIVER,0,37024,US,IL,13801 S SAGINAW AVE,"CHICAGO, IL 60633",Chicago,ExaStr,"13801 S SAGINAW AVE, CHICAGO, IL 60633",60633,Street,0.0,41.644202,-87.557912,0.0,"CO17031, CS1775198, DB1707860, DB1738940, MT30001048, ND0004685112, ND0004686017, PL1709798, SB0000083714, SB0000086156, ZI60633",ABSENTEE(MAIL AND SITUS NOT =),Commercial,COMMERCIAL,COMMON AREA,0,COMMON AREA,20,(CALUMET)(RIVER) ADD SUB OF NW OF NW OF NW ALSO SH OF NW OF NW ALSO W 21.16ACS OF NE OF NW LYING S & W OF GRAND CALUMET,,0,0,0,0,0,BUILDING SQFT ,0,0,0,0,0.0,0,0,0.0,0,0,0,0,,,,0,,0,COMMERCIAL,COMMERCIAL,0, ,COMMERCIAL,0,0,2018-1-24,2018-2-4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,400000,0,0,0,0,0,0,0.0,2883,0.27,1452,0.0,4335,MARKET VALUE,0.0,0,MARKET VALUE,3.17,0,MARKET VALUE,17340,0.0,0,0,17340,2562.0,0.0,2017
865925817031,17031,30062000660000,30062000660000,8659258,0,0,0.0689,3000,NONE,Cook County,2-11,CO,COOK,BURNHAM,0,37024,US,IL,3031 E 138TH PL,"CHICAGO, IL 60633",Chicago,ExaStr,"3031 E 138TH PL, CHICAGO, IL 60633",60633,Street,0.0,41.644240,-87.544435,0.0,"CO17031, CS1775198, DB1707860, DB1738940, MT30001048, ND0004685112, PL1709798, SB0000083714, SB0000086156, ZI60633",ABSENTEE(MAIL AND SITUS NOT =),Apartment,HOUSE,APARTMENT,1899,APARTMENT,22,S06 T36N R15E 3P,,0,0,1548,0,1548,LIVING SQFT ,1548,0,0,0,2.0,2,0,2.0,3,0,0,0,,ASPHALT,WOOD,0,,1,HOUSE,HOUSE,2, ,HOUSE,1,0,2018-1-24,2018-2-4,63,124000,152000,95000,57000,0,0,0,80.1,22.87,1.35,0.0,0,45.97,90250.0,144400.0,58.0,95000.0,152000.0,63.0,97375.0,155800.0,65.5,113000,0,0,73,0,0,0,5.2,8049,0.38,1125,5.93,9174,MARKET VALUE,0.0,0,MARKET VALUE,30.58,0,MARKET VALUE,91740,59.26,0,0,91740,5423.0,3.5,2017
17541933617031,17031,30062000680000,30062000680000,175419336,0,0,0.0697,3034,NONE,Cook County,2-41,CO,COOK,BURNHAM,0,37024,US,IL,3033 E 138TH PL,"CHICAGO, IL 60633",Chicago,ExaStr,"3033 E 138TH PL, CHICAGO, IL 60633",60633,Street,0.0,41.644241,-87.544395,0.0,"CO17031, CS1775198, DB1707860, DB1738940, MT30001048, ND0004685112, PL1709798, SB0000083714, SB0000086156, ZI60633",OWNER OCCUPIED,Vacant,RESIDENTIAL,RESIDENTIAL ACREAGE,0,RESIDENTIAL ACREAGE,80,(BURNHAM) SUB OF PT LYING N & E OF CALUMET RIVER SEC 06-36-15,FORCED AIR,0,0,912,0,912,LIVING SQFT ,912,0,0,0,1.5,1,1,2.0,3,6,0,0,,,ALUMINUM,0,BUNGALOW,0,TYPE UNKNOWN,RESIDENTIAL,2, ,TYPE UNKNOWN,0,0,2018-1-24,2018-2-4,53,58000,74000,41000,33000,0,0,0,63.6,100.69,0.0,0.0,0,56.9,38950.0,70300.0,48.0,41000.0,74000.0,53.0,42025.0,75850.0,55.5,0,0,0,0,0,0,0,0.0,0,0.32,975,1.07,975,MARKET VALUE,0.0,0,MARKET VALUE,0.0,0,MARKET VALUE,0,0.0,0,0,0,576.0,0.63,2017
17630525717031,17031,30062000560000,30062000560000,176305257,0,0,0.0689,3000,NONE,Cook County,2-04,CO,COOK,,0,37024,US,IL,3009 E 138TH PL,"CHICAGO, IL 60633",Chicago,ExaStr,"3009 E 138TH PL, CHICAGO, IL 60633",60633,Street,0.0,41.644237,-87.544885,0.0,"CO17031, CS1775198, DB1707860, DB1738940, MT30001048, ND0004685112, PL1709798, SB0000083714, SB0000086156, ZI60633",OWNER OCCUPIED,Single Family Residence / Townhouse,HOUSE,SFR,1961,SFR,10,,,0,0,2776,0,2776,LIVING SQFT ,2776,0,0,0,2.0,2,0,2.0,5,0,0,1,,ASPHALT,WOOD,0,RANCH,1,HOUSE,HOUSE,2, ,HOUSE,1,0,2018-1-24,2018-2-4,53,148000,191000,104000,87000,0,0,0,53.31,140.82,4.49,0.0,0,58.78,98800.0,181450.0,48.0,104000.0,191000.0,53.0,106600.0,195775.0,55.5,0,0,0,0,0,0,0,0.78,2172,0.38,1125,1.19,3297,MARKET VALUE,0.0,0,MARKET VALUE,10.99,0,MARKET VALUE,32970,11.88,0,0,32970,1051.0,0.38,2017
17630525717031,17031,30062000560000,30062000560000,176305257,0,0,0.0689,3000,NONE,Cook County,2-04,CO,COOK,,0,37024,US,IL,3009 E 138TH PL,"CHICAGO, IL 60633",Chicago,ExaStr,"3009 E 138TH PL, CHICAGO, IL 60633",60633,Street,0.0,41.644237,-87.544885,0.0,"CO17031, CS1775198, DB1707860, DB1738940, MT30001048, ND0004685112, PL1709798, SB0000083714, SB0000086156, ZI60633",OWNER OCCUPIED,Single Family Residence / Townhouse,HOUSE,SFR,1961,SFR,10,,,0,0,2776,0,2776,LIVING SQFT ,2776,0,0,0,2.0,2,0,2.0,5,0,0,1,,ASPHALT,WOOD,0,RANCH,1,HOUSE,HOUSE,2, ,HOUSE,1,0,2018-1-24,2018-2-4,53,148000,191000,104000,87000,0,0,0,53.31,140.82,4.49,0.0,0,58.78,98800.0,181450.0,48.0,104000.0,191000.0,53.0,106600.0,195775.0,55.5,0,0,0,0,0,0,0,0.78,2172,0.38,1125,1.19,3297,MARKET VALUE,0.0,0,MARKET VALUE,10.99,0,MARKET VALUE,32970,11.88,0,0,32970,1051.0,0.38,2017
17630525717031,17031,30062000560000,30062000560000,176305257,0,0,0.0689,3000,NONE,Cook County,2-04,CO,COOK,,0,37024,US,IL,3009 E 138TH PL,"CHICAGO, IL 60633",Chicago,ExaStr,"3009 E 138TH PL, CHICAGO, IL 60633",60633,Street,0.0,41.644237,-87.544885,0.0,"CO17031, CS1775198, DB1707860, DB1738940, MT30001048, ND0004685112, PL1709798, SB0000083714, SB0000086156, ZI60633",OWNER OCCUPIED,Single Family Residence / Townhouse,HOUSE,SFR,1961,SFR,10,,,0,0,2776,0,2776,LIVING SQFT ,2776,0,0,0,2.0,2,0,2.0,5,0,0,1,,ASPHALT,WOOD,0,RANCH,1,HOUSE,HOUSE,2, ,HOUSE,1,0,2018-1-24,2018-2-4,53,148000,191000,104000,87000,0,0,0,53.31,140.82,4.49,0.0,0,58.78,98800.0,181450.0,48.0,104000.0,191000.0,53.0,106600.0,195775.0,55.5,0,0,0,0,0,0,0,0.78,2172,0.38,1125,1.19,3297,MARKET VALUE,0.0,0,MARKET VALUE,10.99,0,MARKET VALUE,32970,11.88,0,0,32970,1051.0,0.38,2017
17630525717031,17031,30062000560000,30062000560000,176305257,0,0,0.0689,3000,NONE,Cook County,2-04,CO,COOK,,0,37024,US,IL,3009 E 138TH PL,"CHICAGO, IL 60633",Chicago,ExaStr,"3009 E 138TH PL, CHICAGO, IL 60633",60633,Street,0.0,41.644237,-87.544885,0.0,"CO17031, CS1775198, DB1707860, DB1738940, MT30001048, ND0004685112, PL1709798, SB0000083714, SB0000086156, ZI60633",OWNER OCCUPIED,Single Family Residence / Townhouse,HOUSE,SFR,1961,SFR,10,,,0,0,2776,0,2776,LIVING SQFT ,2776,0,0,0,2.0,2,0,2.0,5,0,0,1,,ASPHALT,WOOD,0,RANCH,1,HOUSE,HOUSE,2, ,HOUSE,1,0,2018-1-24,2018-2-4,53,148000,191000,104000,87000,0,0,0,53.31,140.82,4.49,0.0,0,58.78,98800.0,181450.0,48.0,104000.0,191000.0,53.0,106600.0,195775.0,55.5,0,0,0,0,0,0,0,0.78,2172,0.38,1125,1.19,3297,MARKET VALUE,0.0,0,MARKET VALUE,10.99,0,MARKET VALUE,32970,11.88,0,0,32970,1051.0,0.38,2017
17630525717031,17031,30062000560000,30062000560000,176305257,0,0,0.0689,3000,NONE,Cook County,2-04,CO,COOK,,0,37024,US,IL,3009 E 138TH PL,"CHICAGO, IL 60633",Chicago,ExaStr,"3009 E 138TH PL, CHICAGO, IL 60633",60633,Street,0.0,41.644237,-87.544885,0.0,"CO17031, CS1775198, DB1707860, DB1738940, MT30001048, ND0004685112, PL1709798, SB0000083714, SB0000086156, ZI60633",OWNER OCCUPIED,Single Family Residence / Townhouse,HOUSE,SFR,1961,SFR,10,,,0,0,2776,0,2776,LIVING SQFT ,2776,0,0,0,2.0,2,0,2.0,5,0,0,1,,ASPHALT,WOOD,0,RANCH,1,HOUSE,HOUSE,2, ,HOUSE,1,0,2018-1-24,2018-2-4,53,148000,191000,104000,87000,0,0,0,53.31,140.82,4.49,0.0,0,58.78,98800.0,181450.0,48.0,104000.0,191000.0,53.0,106600.0,195775.0,55.5,0,0,0,0,0,0,0,0.78,2172,0.38,1125,1.19,3297,MARKET VALUE,0.0,0,MARKET VALUE,10.99,0,MARKET VALUE,32970,11.88,0,0,32970,1051.0,0.38,2017
17630525717031,17031,30062000560000,30062000560000,176305257,0,0,0.0689,3000,NONE,Cook County,2-04,CO,COOK,,0,37024,US,IL,3009 E 138TH PL,"CHICAGO, IL 60633",Chicago,ExaStr,"3009 E 138TH PL, CHICAGO, IL 60633",60633,Street,0.0,41.644237,-87.544885,0.0,"CO17031, CS1775198, DB1707860, DB1738940, MT30001048, ND0004685112, PL1709798, SB0000083714, SB0000086156, ZI60633",OWNER OCCUPIED,Single Family Residence / Townhouse,HOUSE,SFR,1961,SFR,10,,,0,0,2776,0,2776,LIVING SQFT ,2776,0,0,0,2.0,2,0,2.0,5,0,0,1,,ASPHALT,WOOD,0,RANCH,1,HOUSE,HOUSE,2, ,HOUSE,1,0,2018-1-24,2018-2-4,53,148000,191000,104000,87000,0,0,0,53.31,140.82,4.49,0.0,0,58.78,98800.0,181450.0,48.0,104000.0,191000.0,53.0,106600.0,195775.0,55.5,0,0,0,0,0,0,0,0.78,2172,0.38,1125,1.19,3297,MARKET VALUE,0.0,0,MARKET VALUE,10.99,0,MARKET VALUE,32970,11.88,0,0,32970,1051.0,0.38,2017
17630526017031,17031,30062000620000,30062000620000,176305260,0,0,0.0713,3105,NONE,Cook County,2-01,CO,COOK,BURNHAM,0,37024,US,IL,3021 E 138TH PL,"CHICAGO, IL 60633",Chicago,ExaStr,"3021 E 138TH PL, CHICAGO, IL 60633",60633,Street,0.0,41.644238,-87.544633,0.0,"CO17031, CS1775198, DB1707860, DB1738940, MT30001048, ND0004685112, PL1709798, SB0000083714, SB0000086156, ZI60633",OWNER OCCUPIED,Parking,COMMERCIAL,PARKING STRUCTURE,0,PARKING STRUCTURE,31,,,0,0,0,0,0,BUILDING SQFT ,0,0,0,0,0.0,0,0,0.0,0,0,0,0,,,,0,,0,COMMERCIAL,COMMERCIAL,0, ,COMMERCIAL,0,0,2018-1-24,2018-2-4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,0,0,0,0,0,0,0,0.0,383,0.29,900,0.0,1283,MARKET VALUE,0.0,0,MARKET VALUE,1.65,0,MARKET VALUE,5132,0.0,0,0,5132,758.0,0.0,2017
17630526017031,17031,30062000620000,30062000620000,176305260,0,0,0.0713,3105,NONE,Cook County,2-01,CO,COOK,BURNHAM,0,37024,US,IL,3021 E 138TH PL,"CHICAGO, IL 60633",Chicago,ExaStr,"3021 E 138TH PL, CHICAGO, IL 60633",60633,Street,0.0,41.644238,-87.544633,0.0,"CO17031, CS1775198, DB1707860, DB1738940, MT30001048, ND0004685112, PL1709798, SB0000083714, SB0000086156, ZI60633",OWNER OCCUPIED,Parking,COMMERCIAL,PARKING STRUCTURE,0,PARKING STRUCTURE,31,,,0,0,0,0,0,BUILDING SQFT ,0,0,0,0,0.0,0,0,0.0,0,0,0,0,,,,0,,0,COMMERCIAL,COMMERCIAL,0, ,COMMERCIAL,0,0,2018-1-24,2018-2-4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,0,0,0,0,0,0,0,0.0,383,0.29,900,0.0,1283,MARKET VALUE,0.0,0,MARKET VALUE,1.65,0,MARKET VALUE,5132,0.0,0,0,5132,758.0,0.0,2017
17541933217031,17031,30062000630000,30062000630000,175419332,0,0,0.0758,3300,NONE,Cook County,2-41,CO,COOK,BURNHAM,0,37024,US,IL,3025 E 138TH PL,"CHICAGO, IL 60633",Chicago,ExaStr,"3025 E 138TH PL, CHICAGO, IL 60633",60633,Street,0.0,41.644239,-87.544554,0.0,"CO17031, CS1775198, DB1707860, DB1738940, MT30001048, ND0004685112, PL1709798, SB0000083714, SB0000086156, ZI60633",ABSENTEE(MAIL AND SITUS NOT =),Vacant,RESIDENTIAL,RESIDENTIAL ACREAGE,1913,RESIDENTIAL ACREAGE,80,,,0,0,1416,0,1416,LIVING SQFT ,1416,0,0,0,1.0,0,0,1.0,0,0,0,0,,COMPOSITION SHINGLE,,0,,0,TYPE UNKNOWN,RESIDENTIAL,1, ,TYPE UNKNOWN,1,0,2018-1-24,2018-2-4,39,88000,134000,41000,93000,0,0,0,62.15,131.74,0.0,0.0,0,105.68,38950.0,127300.0,34.0,41000.0,134000.0,39.0,42025.0,137350.0,41.5,0,0,0,0,0,0,0,0.0,0,0.34,1130,0.8,1130,MARKET VALUE,0.0,0,MARKET VALUE,0.0,0,MARKET VALUE,0,0.0,0,0,0,668.0,0.47,2017
4943685117031,17031,30062000860000,30062000860000,49436851,0,0,0.1033,4500,NONE,Cook County,2-11,CO,COOK,BURNHAM,0,37024,US,IL,2929 E 138TH PL,"CHICAGO, IL 60633",Chicago,ExaStr,"2929 E 138TH PL, CHICAGO, IL 60633",60633,Street,0.0,41.644240,-87.547220,0.0,"CO17031, CS1775198, DB1707860, DB1738940, MT30001048, ND0004685112, PL1709798, SB0000083714, SB0000086156, ZI60633",OWNER OCCUPIED,Apartment,HOUSE,APARTMENT,1914,APARTMENT,22,(BURNHAM) SUB OF PT LYING N & E OF CALUMET RIVER SEC 06-36-15,,0,0,1760,0,1760,LIVING SQFT ,1760,0,0,0,2.0,2,0,2.0,4,0,0,0,RAISED,ASPHALT,WOOD,0,,1,HOUSE,HOUSE,2, ,HOUSE,0,0,2018-1-24,2018-2-4,50,127000,167000,88000,79000,0,0,0,72.16,21.54,1.27,0.0,0,62.2,83600.0,158650.0,45.0,88000.0,167000.0,50.0,90200.0,171175.0,52.5,0,0,0,0,0,0,0,4.71,8288,0.37,1687,5.67,9975,MARKET VALUE,0.0,0,MARKET VALUE,22.17,0,MARKET VALUE,99750,56.68,0,0,99750,5897.0,3.35,2017
