IdentifierObPropId,IdentifierFips,IdentifierApn,IdentifierApnOrig,IdentifierAttomId,LotDepth,LotFrontage,LotLotsize1,LotLotsize2,LotPooltype,AreaCountrysecsubd,AreaCountyuse1,AreaMuncode,AreaMunname,AreaSubdname,AreaSubdtractnum,AreaTaxcodearea,AddressCountry,AddressCountrySubd,AddressLine1,AddressLine2,AddressLocality,AddressMatchCode,AddressOneLine,AddressPostal1,LocationAccuracy,LocationElevation,LocationLatitude,LocationLongitude,LocationDistance,LocationGeoid,SummaryAbsenteeInd,SummaryPropclass,SummaryPropsubtype,SummaryProptype,SummaryYearbuilt,SummaryPropLandUse,SummaryPropIndicator,SummaryLegal1,UtilitiesHeatingtype,BuildingSizeBldgsize,BuildingSizeGrosssize,BuildingSizeGrosssizeadjusted,BuildingSizeGroundfloorsize,BuildingSizeLivingsize,BuildingSizeSsizeInd,BuildingSizeUniversalsize,BuildingRoomsBathfixtures,BuildingRoomsBaths1qtr,BuildingRoomsBaths3qtr,BuildingRoomsBathscalc,BuildingRoomsBathsfull,BuildingRoomsBathshalf,BuildingRoomsBathstotal,BuildingRoomsBeds,BuildingRoomsRoomsTotal,BuildingInteriorBsmtsize,BuildingInteriorFplccount,BuildingConstructionFoundationtype,BuildingConstructionRoofcover,BuildingConstructionWallType,BuildingParkingPrkgSize,BuildingSummaryArchStyle,BuildingSummaryBldgsNum,BuildingSummaryBldgType,BuildingSummaryImprType,BuildingSummaryLevels,BuildingSummaryMobileHomeInd,BuildingSummaryStoryDesc,BuildingSummaryUnitsCount,BuildingSummaryYearbuilteffective,VintageLastModified,VintagePubDate,AvmAmountScr,AvmAmountValue,AvmAmountHigh,AvmAmountLow,AvmAmountValueRange,AvmAVMChangeAvmlastmonthvalue,AvmAVMChangeAvmamountchange,AvmAVMChangeAvmpercentchange,AvmCalculationsPerSizeUnit,AvmCalculationsRatioTaxAmt,AvmCalculationsRatioTaxValue,AvmCalculationsMonthlyChgPct,AvmCalculationsMonthlyChgValue,AvmCalculationsRangePctOfValue,AvmConditionAvmpoorlow,AvmConditionAvmpoorhigh,AavmConditionAvmpoorscore,AvmConditionAvmgoodlow,AvmConditionAvmgoodhigh,AvmConditionAvmgoodscore,AvmConditionAvmexcellentlow,AvmConditionAvmexcellenthigh,AvmConditionAvmexcellentscore,SaleAmountSaleamt,SaleAmountSaledisclosuretype,SaleCalculationPriceperbed,SaleCalculationPricepersizeunit,AssessmentAppraisedApprimprvalue,AssessmentAppraisedApprlandvalue,AssessmentAppraisedApprttlvalue,AssessmentAssessedAssdimprpersizeunit,AssessmentAssessedAssdimprvalue,AssessmentAssessedAssdlandpersizeunit,AssessmentAssessedAssdlandvalue,AssessmentAssessedAssdttlpersizeunit,AssessmentAssessedAssdttlvalue,AssessmentCalculationsCalcimprind,AssessmentCalculationsCalcimprpersizeunit,AssessmentCalculationsCalcimprvalue,AssessmentCalculationsCalclandind,AssessmentCalculationsCalclandpersizeunit,AssessmentCalculationsCalclandvalue,AssessmentCalculationsCalcttlind,AssessmentCalculationsCalcttlvalue,AssessmentCalculationsCalcvaluepersizeunit,AssessmentMarketMktimprvalue,AssessmentMarketMktlandvalue,AssessmentMarketMktttlvalue,AssessmentTaxTaxamt,AssessmentTaxTaxpersizeunit,AssessmentTaxTSaxyear
15760754506085,06085,36652037,36652037,157607545,80,50,0.0918,4000,NONE,Santa Clara County,01,SC,SANTA CLARA,SEVEN SPGS,7995,13002,US,CA,11572 MORNING SPRING CT,"CUPERTINO, CA 95014",Cupertino,ExaStr,"11572 MORNING SPRING CT, CUPERTINO, CA 95014",95014,Street,0.0,37.299841,-122.043862,0.0,"CO06085, CS0692830, DB0610290, DB0614430, MT30003348, ND0002913497, ND0002913503, PL0617610, RS0000457867, ZI95014",OWNER OCCUPIED,Single Family Residence / Townhouse,RESIDENTIAL,SFR,1988,SFR,10,TRACT 7995 SEVEN SPRINGS BOOK 576 PAGE 27 PAGE 30 LOT 36,,1745,1745,1745,941,1745,LIVING SQFT ,1745,0,0,0,2.5,0,0,2.5,3,8,0,1,SLAB,WOOD SHAKE/SHINGLE,FRAME SIDING,400,,1,TYPE UNKNOWN,RESIDENTIAL,2, ,TYPE UNKNOWN,1,1988,2018-1-24,2018-2-2,64,2148000,2624000,1672000,952000,0,0,0,1230.95,222.44,2.91,0.0,0,44.32,1588400.0,2492800.0,59.0,1672000.0,2624000.0,64.0,1713800.0,2689600.0,66.5,0,0,0,0,0,0,0,138.99,242529,124.1,496393,423.45,738922,ASSESSED VALUE,138.99,242529,ASSESSED VALUE,184.73,496393,ASSESSED VALUE,738922,423.45,0,0,0,9656.38,5.53,2018
1085078906085,06085,36658052,36658052,10850789,0,0,0.0387,1686,NONE,Santa Clara County,01,SC,SANTA CLARA,,9547,13002,US,CA,20587 MURANO CIR,"CUPERTINO, CA 95014",Cupertino,ExaStr,"20587 MURANO CIR, CUPERTINO, CA 95014",95014,Street,0.0,37.299842,-122.033661,0.0,"CO06085, CS0692830, DB0610290, DB0614430, MT30003348, ND0002913474, ND0002913503, PL0617610, ZI95014",OWNER OCCUPIED,Single Family Residence / Townhouse,RESIDENTIAL,SFR,2005,SFR,10,TRACT 9547 LOT 52,FORCED AIR,1948,1948,1948,421,1948,LIVING SQFT ,1948,0,0,0,4.0,0,0,4.0,3,8,0,0,,,,430,,1,TYPE UNKNOWN,RESIDENTIAL,3, ,TYPE UNKNOWN,1,2005,2018-1-24,2018-2-2,71,2039000,2411000,1666000,745000,0,0,0,1046.71,145.08,1.82,0.0,0,36.54,1582700.0,2290450.0,66.0,1666000.0,2411000.0,71.0,1707650.0,2471275.0,73.5,989000,0,329667,508,0,0,0,230.38,448788,399.28,673186,575.96,1121974,ASSESSED VALUE,230.38,448788,ASSESSED VALUE,665.47,673186,ASSESSED VALUE,1121974,575.96,0,0,0,14053.86,7.21,2018
4058139406085,06085,36652029,36652029,40581394,80,50,0.0918,4000,NONE,Santa Clara County,01,SC,SANTA CLARA,SEVEN SPGS,7995,13002,US,CA,11554 EVENING SPRING CT,"CUPERTINO, CA 95014",Cupertino,ExaStr,"11554 EVENING SPRING CT, CUPERTINO, CA 95014",95014,Street,0.0,37.299848,-122.044684,0.0,"CO06085, CS0692830, DB0610290, DB0614430, MT30003348, ND0002913497, ND0002913503, PL0617610, RS0000457867, SB0000069404, SB0000069411, SB0000070016, ZI95014",OWNER OCCUPIED,Single Family Residence / Townhouse,RESIDENTIAL,SFR,1988,SFR,10,TRACT 7995 SEVEN SPRINGS BOOK 576 PAGE 27 PAGE 30 LOT 48,,1745,1745,1745,941,1745,LIVING SQFT ,1745,0,0,0,2.5,0,0,2.5,3,8,0,1,RAISED,WOOD SHAKE/SHINGLE,WOOD,400,,1,TYPE UNKNOWN,RESIDENTIAL,2, ,TYPE UNKNOWN,1,1988,2018-1-24,2018-2-2,66,2117000,2562000,1673000,889000,0,0,0,1213.18,151.48,1.9,0.0,0,41.99,1589350.0,2433900.0,61.0,1673000.0,2562000.0,66.0,1714825.0,2626050.0,68.5,0,0,0,0,0,0,0,281.1,490511,156.2,624780,639.14,1115291,ASSESSED VALUE,281.1,490511,ASSESSED VALUE,278.82,624780,ASSESSED VALUE,1115291,639.14,0,0,0,13975.72,8.01,2018
4630124906085,06085,36231033,36231033,46301249,0,0,0.02,871,NONE,Santa Clara County,06,SC,SANTA CLARA,,9251,13002,US,CA,7347 RAINBOW DR,"CUPERTINO, CA 95014",Cupertino,ExaStr,"7347 RAINBOW DR, CUPERTINO, CA 95014",95014,Street,0.0,37.299850,-122.032601,0.0,"CO06085, CS0692830, DB0610290, DB0614430, MT30003348, ND0002913474, ND0002913503, PL0617610, SB0000069404, SB0000069411, SB0000070016, ZI95014",OWNER OCCUPIED,Condominium (residential),RESIDENTIAL,CONDOMINIUM,2002,CONDOMINIUM,11,TRACT 9251 LOT 2,FORCED AIR,1495,1495,1495,135,1495,LIVING SQFT ,1495,0,0,0,2.5,0,0,2.5,2,6,0,0,,,,480,,1,TYPE UNKNOWN,RESIDENTIAL,3, ,TYPE UNKNOWN,1,2002,2018-1-24,2018-2-2,86,1485000,1678000,1293000,385000,0,0,0,993.31,139.04,1.79,0.0,0,25.93,1228350.0,1594100.0,81.0,1293000.0,1678000.0,86.0,1325325.0,1719950.0,88.5,0,0,0,0,0,0,0,277.47,414818,476.25,414818,554.94,829636,ASSESSED VALUE,277.47,414818,ASSESSED VALUE,952.51,414818,ASSESSED VALUE,829636,554.94,0,0,0,10680.2,7.14,2018
15761174306085,06085,36652022,36652022,157611743,80,50,0.0918,4000,NONE,Santa Clara County,01,SC,SANTA CLARA,SEVEN SPGS,7995,13002,US,CA,11555 EVENING SPRING CT,"CUPERTINO, CA 95014",Cupertino,ExaStr,"11555 EVENING SPRING CT, CUPERTINO, CA 95014",95014,Street,0.0,37.299860,-122.045171,0.0,"CO06085, CS0692830, DB0610290, DB0614430, MT30003348, ND0002913497, ND0002913503, PL0617610, RS0000457867, ZI95014",ABSENTEE(MAIL AND SITUS NOT =),Single Family Residence / Townhouse,RESIDENTIAL,SFR,1988,SFR,10,TRACT 7995 SEVEN SPRINGS BOOK 576 PAGE 27 PAGE 30 LOT 51,,1939,1939,1939,1075,1939,LIVING SQFT ,1939,0,0,0,2.5,0,0,2.5,3,8,0,0,,,,400,,1,TYPE UNKNOWN,RESIDENTIAL,2, ,TYPE UNKNOWN,1,1988,2018-1-24,2018-2-2,63,2198000,2696000,1701000,995000,0,0,0,1133.57,307.47,4.19,0.0,0,45.27,1615950.0,2561200.0,58.0,1701000.0,2696000.0,63.0,1743525.0,2763400.0,65.5,0,0,0,0,0,0,0,193.93,376025,37.11,148423,270.47,524448,ASSESSED VALUE,193.93,376025,ASSESSED VALUE,131.11,148423,ASSESSED VALUE,524448,270.47,0,0,0,7148.56,3.69,2018
4058119706085,06085,36658032,36658032,40581197,0,0,0.0405,1763,NONE,Santa Clara County,01,SC,SANTA CLARA,,9547,13002,US,CA,11519 MURANO CIR,"CUPERTINO, CA 95014",Cupertino,ExaStr,"11519 MURANO CIR, CUPERTINO, CA 95014",95014,Street,0.0,37.299860,-122.034162,0.0,"CO06085, CS0692830, DB0610290, DB0614430, MT30003348, ND0002913474, ND0002913503, PL0617610, SB0000069404, SB0000069411, SB0000070016, ZI95014",OWNER OCCUPIED,Single Family Residence / Townhouse,RESIDENTIAL,SFR,2005,SFR,10,TRACT 9547 LOT 32,FORCED AIR,1948,1948,1948,421,1948,LIVING SQFT ,1948,0,0,0,4.0,0,0,4.0,3,8,0,0,,,,430,,1,TYPE UNKNOWN,RESIDENTIAL,3, ,TYPE UNKNOWN,0,2005,2018-1-24,2018-2-2,85,2005000,2262000,1748000,514000,0,0,0,1029.26,126.53,1.57,0.0,0,25.64,1660600.0,2148900.0,80.0,1748000.0,2262000.0,85.0,1791700.0,2318550.0,87.5,1062000,0,354000,545,0,0,0,334.03,650688,354.25,624540,654.63,1275228,ASSESSED VALUE,334.03,650688,ASSESSED VALUE,723.33,624540,ASSESSED VALUE,1275228,654.63,0,0,0,15845.86,8.13,2018
4058123206085,06085,36658037,36658037,40581232,0,0,0.0404,1761,NONE,Santa Clara County,01,SC,SANTA CLARA,,9547,13002,US,CA,11522 MURANO CIR,"CUPERTINO, CA 95014",Cupertino,ExaStr,"11522 MURANO CIR, CUPERTINO, CA 95014",95014,Street,0.0,37.299860,-122.033818,0.0,"CO06085, CS0692830, DB0610290, DB0614430, MT30003348, ND0002913474, ND0002913503, PL0617610, SB0000069404, SB0000069411, SB0000070016, ZI95014",ABSENTEE(MAIL AND SITUS NOT =),Single Family Residence / Townhouse,RESIDENTIAL,SFR,2005,SFR,10,TRACT 9547 LOT 37,FORCED AIR,1948,1948,1948,421,1948,LIVING SQFT ,1948,0,0,0,4.0,0,0,4.0,3,8,0,0,,,,430,,1,TYPE UNKNOWN,RESIDENTIAL,3, ,TYPE UNKNOWN,1,2005,2018-1-24,2018-2-2,70,2050000,2445000,1656000,789000,0,0,0,1052.36,116.85,1.45,0.0,0,38.49,1573200.0,2322750.0,65.0,1656000.0,2445000.0,70.0,1697400.0,2506125.0,72.5,1177000,0,392333,604,0,0,0,386.47,752852,375.11,660572,725.58,1413424,ASSESSED VALUE,386.47,752852,ASSESSED VALUE,802.63,660572,ASSESSED VALUE,1413424,725.58,0,0,0,17543.34,9.01,2018
15761178206085,06085,36654036,36654036,157611782,80,50,0.0918,4000,NONE,Santa Clara County,01,SC,SANTA CLARA,SEVEN SPGS,8067,13002,US,CA,11560 LAKE SPRING CT,"CUPERTINO, CA 95014",Cupertino,ExaStr,"11560 LAKE SPRING CT, CUPERTINO, CA 95014",95014,Street,0.0,37.299862,-122.048086,0.0,"CO06085, CS0692830, DB0610290, DB0614430, MT30003348, ND0002913497, ND0002913503, PL0617610, RS0000457867, SB0000069404, SB0000069411, SB0000070016, ZI95014",OWNER OCCUPIED,Single Family Residence / Townhouse,RESIDENTIAL,SFR,1988,SFR,10,TRACT 8067 SEVEN SPRINGS BOOK 583 PAGE 47 PAGE 51 LOT 155,,1745,1745,1745,941,1745,LIVING SQFT ,1745,0,0,0,2.5,0,0,2.5,3,8,0,0,,,,400,,1,TYPE UNKNOWN,RESIDENTIAL,2, ,TYPE UNKNOWN,1,1988,2018-1-24,2018-2-2,71,2226000,2643000,1809000,834000,0,0,0,1275.64,117.75,1.45,0.0,0,37.47,1718550.0,2510850.0,66.0,1809000.0,2643000.0,71.0,1854225.0,2709075.0,73.5,1420000,0,473333,814,0,0,0,440.35,768403,192.1,768403,880.69,1536806,ASSESSED VALUE,440.35,768403,ASSESSED VALUE,384.2,768403,ASSESSED VALUE,1536806,880.69,0,0,0,18904.52,10.83,2018
15761178906085,06085,36654049,36654049,157611789,80,50,0.0918,4000,NONE,Santa Clara County,01,SC,SANTA CLARA,SEVEN SPGS,8067,13002,US,CA,11557 COPPER SPRING CT,"CUPERTINO, CA 95014",Cupertino,ExaStr,"11557 COPPER SPRING CT, CUPERTINO, CA 95014",95014,Street,0.0,37.299870,-122.046915,0.0,"CO06085, CS0692830, DB0610290, DB0614430, MT30003348, ND0002913497, ND0002913503, PL0617610, RS0000457867, SB0000069404, SB0000069411, SB0000070016, ZI95014",OWNER OCCUPIED,Single Family Residence / Townhouse,RESIDENTIAL,SFR,1988,SFR,10,TRACT 8067 SEVEN SPRINGS BOOK 583 PAGE 47 PAGE 51 LOT 168,,1939,1939,1939,1075,1939,LIVING SQFT ,1939,0,0,0,2.5,0,0,2.5,3,8,0,1,SLAB,WOOD SHAKE/SHINGLE,WOOD,400,,1,TYPE UNKNOWN,RESIDENTIAL,2, ,TYPE UNKNOWN,1,1988,2018-1-24,2018-2-2,69,2430000,2907000,1953000,954000,0,0,0,1253.22,251.12,3.25,0.0,0,39.26,1855350.0,2761650.0,64.0,1953000.0,2907000.0,69.0,2001825.0,2979675.0,71.5,0,0,0,0,0,0,0,201.01,389766,89.46,357848,385.57,747614,ASSESSED VALUE,201.01,389766,ASSESSED VALUE,186.9,357848,ASSESSED VALUE,747614,385.57,0,0,0,9676.48,4.99,2018
15813219506085,06085,36618018,36618018,158132195,100,60,0.1377,6000,NONE,Santa Clara County,01,SC,SANTA CLARA,SPRINGARDEN,2016,13002,US,CA,1265 POPPY WAY,"CUPERTINO, CA 95014",Cupertino,ExaStr,"1265 POPPY WAY, CUPERTINO, CA 95014",95014,Street,0.0,37.299873,-122.035269,0.0,"CO06085, CS0692830, DB0610290, DB0614430, MT30003348, ND0002913474, ND0002913503, PL0617610, RS0000456202, SB0000069404, SB0000069411, SB0000070016, ZI95014",ABSENTEE(MAIL AND SITUS NOT =),Single Family Residence / Townhouse,RESIDENTIAL,SFR,1960,SFR,10,TRACT 2016 SPRINGARDEN BOOK 124 PAGE 16 LOT 125,,1287,1287,1287,1287,1287,LIVING SQFT ,1287,0,0,0,2.0,0,0,2.0,3,6,0,1,,WOOD SHAKE/SHINGLE,STUCCO,514,,1,TYPE UNKNOWN,RESIDENTIAL,1, ,TYPE UNKNOWN,1,1960,2018-1-24,2018-2-2,62,1772000,2182000,1363000,819000,0,0,0,1376.85,231.3,3.12,0.0,0,46.22,1294850.0,2072900.0,57.0,1363000.0,2182000.0,62.0,1397075.0,2236550.0,64.5,0,0,0,0,0,0,0,126.17,162378,67.66,405956,441.6,568334,ASSESSED VALUE,126.17,162378,ASSESSED VALUE,94.72,405956,ASSESSED VALUE,568334,441.6,0,0,0,7661.0,5.95,2018
5122490706085,06085,36651023,36651023,51224907,80,50,0.096,4180,NONE,Santa Clara County,01,SC,SANTA CLARA,SEVEN SPGS,7995,13002,US,CA,11556 FALLCREEK SPRING CT,"CUPERTINO, CA 95014",Cupertino,ExaStr,"11556 FALLCREEK SPRING CT, CUPERTINO, CA 95014",95014,Street,0.0,37.299875,-122.045501,0.0,"CO06085, CS0692830, DB0610290, DB0614430, MT30003348, ND0002913497, ND0002913503, PL0617610, RS0000457867, SB0000069404, SB0000069411, SB0000070016, ZI95014",OWNER OCCUPIED,Single Family Residence / Townhouse,RESIDENTIAL,SFR,1988,SFR,10,TRACT 7995 SEVEN SPRINGS BOOK 576 PAGE 27 PAGE 30 LOT 58,,1745,1745,1745,941,1745,LIVING SQFT ,1745,0,0,0,2.5,0,0,2.5,3,8,0,0,,,,400,,1,TYPE UNKNOWN,RESIDENTIAL,2, ,TYPE UNKNOWN,1,1988,2018-1-24,2018-2-2,65,2117000,2572000,1662000,910000,0,0,0,1213.18,182.54,2.32,0.0,0,42.99,1578900.0,2443400.0,60.0,1662000.0,2572000.0,65.0,1703550.0,2636300.0,67.5,0,0,0,0,0,0,0,212.95,371600,129.26,540318,522.59,911918,ASSESSED VALUE,212.95,371600,ASSESSED VALUE,218.16,540318,ASSESSED VALUE,911918,522.59,0,0,0,11597.68,6.65,2018
15761177606085,06085,36654026,36654026,157611776,100,50,0.1148,5000,NONE,Santa Clara County,01,SC,SANTA CLARA,SEVEN SPGS,8067,13002,US,CA,11591 LAKE SPRING CT,"CUPERTINO, CA 95014",Cupertino,ExaStr,"11591 LAKE SPRING CT, CUPERTINO, CA 95014",95014,Street,0.0,37.299878,-122.048559,0.0,"CO06085, CS0692830, DB0610290, DB0614430, MT30003348, ND0002913497, ND0002913503, PL0617610, RS0000457867, ZI95014",OWNER OCCUPIED,Single Family Residence / Townhouse,RESIDENTIAL,SFR,1988,SFR,10,TRACT 8067 SEVEN SPRINGS BOOK 583 PAGE 47 PAGE 51 LOT 145,FORCED AIR,2445,2445,2445,1326,2445,LIVING SQFT ,2445,0,0,0,3.0,0,0,3.0,3,11,0,1,SLAB,WOOD SHAKE/SHINGLE,WOOD,610,,1,TYPE UNKNOWN,RESIDENTIAL,2, ,TYPE UNKNOWN,1,1988,2018-1-24,2018-2-2,63,2533000,3108000,1958000,1150000,0,0,0,1035.99,268.64,3.49,0.0,0,45.4,1860100.0,2952600.0,58.0,1958000.0,3108000.0,63.0,2006950.0,3185700.0,65.5,0,0,0,0,0,0,0,209.45,512095,42.88,214398,297.13,726493,ASSESSED VALUE,209.45,512095,ASSESSED VALUE,145.3,214398,ASSESSED VALUE,726493,297.13,0,0,0,9429.0,3.86,2018
15761175006085,06085,36652032,36652032,157611750,80,50,0.0918,4000,NONE,Santa Clara County,01,SC,SANTA CLARA,SEVEN SPGS,7995,13002,US,CA,11553 MORNING SPRING CT,"CUPERTINO, CA 95014",Cupertino,ExaStr,"11553 MORNING SPRING CT, CUPERTINO, CA 95014",95014,Street,0.0,37.299889,-122.044344,0.0,"CO06085, CS0692830, DB0610290, DB0614430, MT30003348, ND0002913497, ND0002913503, PL0617610, RS0000457867, ZI95014",ABSENTEE(MAIL AND SITUS NOT =),Single Family Residence / Townhouse,RESIDENTIAL,SFR,1988,SFR,10,TRACT 7995 SEVEN SPRINGS BOOK 576 PAGE 27 PAGE 30 LOT 41,,1745,1745,1745,941,1745,LIVING SQFT ,1745,0,0,0,2.5,0,0,2.5,3,8,0,0,,,,400,,1,TYPE UNKNOWN,RESIDENTIAL,2, ,TYPE UNKNOWN,1,1988,2018-1-24,2018-2-2,65,2155000,2616000,1694000,922000,0,0,0,1234.96,324.2,4.48,0.0,0,42.78,1609300.0,2485200.0,60.0,1694000.0,2616000.0,65.0,1736350.0,2681400.0,67.5,0,0,0,0,0,0,0,198.48,346339,33.81,135224,275.97,481563,ASSESSED VALUE,198.48,346339,ASSESSED VALUE,120.39,135224,ASSESSED VALUE,481563,275.97,0,0,0,6647.1,3.81,2018
15676031106085,06085,36619042,36619042,156760311,125,50,0.1435,6250,NONE,Santa Clara County,01,SC,SANTA CLARA,,0,13002,US,CA,1262 POPPY WAY,"CUPERTINO, CA 95014",Cupertino,ExaStr,"1262 POPPY WAY, CUPERTINO, CA 95014",95014,Street,0.0,37.299891,-122.034923,0.0,"CO06085, CS0692830, DB0610290, DB0614430, MT30003348, ND0002913474, ND0002913503, PL0617610, SB0000069404, SB0000069411, SB0000070016, ZI95014",OWNER OCCUPIED,Single Family Residence / Townhouse,RESIDENTIAL,SFR,1953,SFR,10,,,1166,1166,1166,1166,1166,LIVING SQFT ,1166,0,0,0,1.0,0,0,1.0,2,6,0,1,,,,552,,1,TYPE UNKNOWN,RESIDENTIAL,1, ,TYPE UNKNOWN,1,1953,2018-1-24,2018-2-2,54,1591000,2028000,1154000,874000,0,0,0,1364.49,245.49,3.35,0.0,0,54.93,1096300.0,1926600.0,49.0,1154000.0,2028000.0,54.0,1182850.0,2078700.0,56.5,0,0,0,0,0,0,0,105.91,123486,56.13,350830,406.79,474316,ASSESSED VALUE,105.91,123486,ASSESSED VALUE,75.89,350830,ASSESSED VALUE,474316,406.79,0,0,0,6480.8,5.56,2018
15560532906085,06085,36611088,36611088,155605329,100,63,0.1446,6300,NONE,Santa Clara County,01,SC,SANTA CLARA,SPRINGARDEN,2015,13002,US,CA,1297 ASTER LN,"CUPERTINO, CA 95014",Cupertino,ExaStr,"1297 ASTER LN, CUPERTINO, CA 95014",95014,Street,0.0,37.299898,-122.040552,0.0,"CO06085, CS0692830, DB0610290, DB0614430, MT30003348, ND0002913474, ND0002913503, PL0617610, RS0000456202, ZI95014",OWNER OCCUPIED,Single Family Residence / Townhouse,RESIDENTIAL,SFR,1958,SFR,10,TRACT 2015 SPRINGARDEN BOOK 100 PAGE 12 LOT 88,,1410,1410,1410,1410,1410,LIVING SQFT ,1410,0,0,0,2.0,0,0,2.0,3,7,0,1,,WOOD SHAKE/SHINGLE,STUCCO,462,,1,TYPE UNKNOWN,RESIDENTIAL,1, ,TYPE UNKNOWN,1,1958,2018-1-24,2018-2-2,58,2004000,2495000,1513000,982000,0,0,0,1421.28,381.86,5.43,0.0,0,49.0,1437350.0,2370250.0,53.0,1513000.0,2495000.0,58.0,1550825.0,2557375.0,60.5,0,0,0,0,0,0,0,127.77,180157,29.96,188733,261.62,368890,ASSESSED VALUE,127.77,180157,ASSESSED VALUE,58.55,188733,ASSESSED VALUE,368890,261.62,0,0,0,5248.04,3.72,2018
5123336106085,06085,36652036,36652036,51233361,80,50,0.0918,4000,NONE,Santa Clara County,01,SC,SANTA CLARA,SEVEN SPGS,7995,13002,US,CA,11582 MORNING SPRING CT,"CUPERTINO, CA 95014",Cupertino,ExaStr,"11582 MORNING SPRING CT, CUPERTINO, CA 95014",95014,Street,0.0,37.299900,-122.043868,0.0,"CO06085, CS0692830, DB0610290, DB0614430, MT30003348, ND0002913497, ND0002913503, PL0617610, RS0000457867, SB0000069404, SB0000069411, SB0000070016, ZI95014",OWNER OCCUPIED,Single Family Residence / Townhouse,RESIDENTIAL,SFR,1988,SFR,10,TRACT 7995 SEVEN SPRINGS BOOK 576 PAGE 27 PAGE 30 LOT 35,,1939,1939,1939,1075,1939,LIVING SQFT ,1939,0,0,0,2.5,0,0,2.5,3,8,0,1,,,,400,,1,TYPE UNKNOWN,RESIDENTIAL,2, ,TYPE UNKNOWN,1,1988,2018-1-24,2018-2-2,60,2243000,2773000,1713000,1060000,0,0,0,1156.78,175.56,2.21,0.0,0,47.26,1627350.0,2634350.0,55.0,1713000.0,2773000.0,60.0,1755825.0,2842325.0,62.5,0,0,0,0,0,0,0,238.04,461563,137.78,551123,522.27,1012686,ASSESSED VALUE,238.04,461563,ASSESSED VALUE,253.17,551123,ASSESSED VALUE,1012686,522.27,0,0,0,12775.96,6.59,2018
4058123306085,06085,36658024,36658024,40581233,0,0,0.0435,1896,NONE,Santa Clara County,01,SC,SANTA CLARA,,9547,13002,US,CA,11523 BIANCHINI LN,"CUPERTINO, CA 95014",Cupertino,ExaStr,"11523 BIANCHINI LN, CUPERTINO, CA 95014",95014,Street,0.0,37.299900,-122.034662,0.0,"CO06085, CS0692830, DB0610290, DB0614430, MT30003348, ND0002913474, ND0002913503, PL0617610, SB0000069404, SB0000069411, SB0000070016, ZI95014",ABSENTEE(MAIL AND SITUS NOT =),Single Family Residence / Townhouse,RESIDENTIAL,SFR,2005,SFR,10,TRACT 9547 LOT 24,FORCED AIR,1948,1948,1948,421,1948,LIVING SQFT ,1948,0,0,0,4.0,0,0,4.0,3,8,0,0,,,,430,,1,TYPE UNKNOWN,RESIDENTIAL,2, ,TYPE UNKNOWN,0,2005,2018-1-24,2018-2-2,87,1957000,2201000,1712000,489000,0,0,0,1004.62,126.3,1.57,0.0,0,24.99,1626400.0,2090950.0,82.0,1712000.0,2201000.0,87.0,1754800.0,2256025.0,89.5,1980000,0,660000,1016,0,0,0,351.43,684593,295.69,560633,639.23,1245226,ASSESSED VALUE,351.43,684593,ASSESSED VALUE,656.76,560633,ASSESSED VALUE,1245226,639.23,0,0,0,15495.0,7.95,2018
15761174706085,06085,36652028,36652028,157611747,80,50,0.0918,4000,NONE,Santa Clara County,01,SC,SANTA CLARA,SEVEN SPGS,7995,13002,US,CA,11564 EVENING SPRING CT,"CUPERTINO, CA 95014",Cupertino,ExaStr,"11564 EVENING SPRING CT, CUPERTINO, CA 95014",95014,Street,0.0,37.299902,-122.044696,0.0,"CO06085, CS0692830, DB0610290, DB0614430, MT30003348, ND0002913497, ND0002913503, PL0617610, RS0000457867, SB0000069404, SB0000069411, SB0000070016, ZI95014",OWNER OCCUPIED,Single Family Residence / Townhouse,RESIDENTIAL,SFR,1988,SFR,10,TRACT 7995 SEVEN SPRINGS BOOK 576 PAGE 27 PAGE 30 LOT 47,,1939,1939,1939,1075,1939,LIVING SQFT ,1939,0,0,0,2.5,0,0,2.5,3,8,0,0,,,,400,,1,TYPE UNKNOWN,RESIDENTIAL,2, ,TYPE UNKNOWN,1,1988,2018-1-24,2018-2-2,55,1912000,2416000,1407000,1009000,0,0,0,986.08,89.71,1.1,0.0,0,52.77,1336650.0,2295200.0,50.0,1407000.0,2416000.0,55.0,1442175.0,2476400.0,57.5,0,0,0,0,0,0,0,269.65,522849,305.0,1219986,898.83,1742835,ASSESSED VALUE,269.65,522849,ASSESSED VALUE,435.71,1219986,ASSESSED VALUE,1742835,898.83,0,0,0,21313.6,10.99,2018
