IdentifierObPropId,IdentifierFips,IdentifierApn,IdentifierApnOrig,IdentifierAttomId,LotDepth,LotFrontage,LotLotsize1,LotLotsize2,LotPooltype,AreaCountrysecsubd,AreaCountyuse1,AreaMuncode,AreaMunname,AreaSubdname,AreaSubdtractnum,AreaTaxcodearea,AddressCountry,AddressCountrySubd,AddressLine1,AddressLine2,AddressLocality,AddressMatchCode,AddressOneLine,AddressPostal1,LocationAccuracy,LocationElevation,LocationLatitude,LocationLongitude,LocationDistance,LocationGeoid,SummaryAbsenteeInd,SummaryPropclass,SummaryPropsubtype,SummaryProptype,SummaryYearbuilt,SummaryPropLandUse,SummaryPropIndicator,SummaryLegal1,UtilitiesHeatingtype,BuildingSizeBldgsize,BuildingSizeGrosssize,BuildingSizeGrosssizeadjusted,BuildingSizeGroundfloorsize,BuildingSizeLivingsize,BuildingSizeSsizeInd,BuildingSizeUniversalsize,BuildingRoomsBathfixtures,BuildingRoomsBaths1qtr,BuildingRoomsBaths3qtr,BuildingRoomsBathscalc,BuildingRoomsBathsfull,BuildingRoomsBathshalf,BuildingRoomsBathstotal,BuildingRoomsBeds,BuildingRoomsRoomsTotal,BuildingInteriorBsmtsize,BuildingInteriorFplccount,BuildingConstructionFoundationtype,BuildingConstructionRoofcover,BuildingConstructionWallType,BuildingParkingPrkgSize,BuildingSummaryArchStyle,BuildingSummaryBldgsNum,BuildingSummaryBldgType,BuildingSummaryImprType,BuildingSummaryLevels,BuildingSummaryMobileHomeInd,BuildingSummaryStoryDesc,BuildingSummaryUnitsCount,BuildingSummaryYearbuilteffective,VintageLastModified,VintagePubDate,AvmAmountScr,AvmAmountValue,AvmAmountHigh,AvmAmountLow,AvmAmountValueRange,AvmAVMChangeAvmlastmonthvalue,AvmAVMChangeAvmamountchange,AvmAVMChangeAvmpercentchange,AvmCalculationsPerSizeUnit,AvmCalculationsRatioTaxAmt,AvmCalculationsRatioTaxValue,AvmCalculationsMonthlyChgPct,AvmCalculationsMonthlyChgValue,AvmCalculationsRangePctOfValue,AvmConditionAvmpoorlow,AvmConditionAvmpoorhigh,AavmConditionAvmpoorscore,AvmConditionAvmgoodlow,AvmConditionAvmgoodhigh,AvmConditionAvmgoodscore,AvmConditionAvmexcellentlow,AvmConditionAvmexcellenthigh,AvmConditionAvmexcellentscore,SaleAmountSaleamt,SaleAmountSaledisclosuretype,SaleCalculationPriceperbed,SaleCalculationPricepersizeunit,AssessmentAppraisedApprimprvalue,AssessmentAppraisedApprlandvalue,AssessmentAppraisedApprttlvalue,AssessmentAssessedAssdimprpersizeunit,AssessmentAssessedAssdimprvalue,AssessmentAssessedAssdlandpersizeunit,AssessmentAssessedAssdlandvalue,AssessmentAssessedAssdttlpersizeunit,AssessmentAssessedAssdttlvalue,AssessmentCalculationsCalcimprind,AssessmentCalculationsCalcimprpersizeunit,AssessmentCalculationsCalcimprvalue,AssessmentCalculationsCalclandind,AssessmentCalculationsCalclandpersizeunit,AssessmentCalculationsCalclandvalue,AssessmentCalculationsCalcttlind,AssessmentCalculationsCalcttlvalue,AssessmentCalculationsCalcvaluepersizeunit,AssessmentMarketMktimprvalue,AssessmentMarketMktlandvalue,AssessmentMarketMktttlvalue,AssessmentTaxTaxamt,AssessmentTaxTaxpersizeunit,AssessmentTaxTaxyear
29512565120075,20075,222-09-0-00-00-002.00-0,,295125651,0,0,350.0,15246000,,Hamilton County,9010,,,,,,US,KS,COUNTY RD,"SYRACUSE, KS 67878",Syracuse,ExaZip,"COUNTY RD, SYRACUSE, KS 67878",67878,Zip5,0.0,37.995890,-101.811420,0.0,"CO20075, CS2069875, DB2012150, SB0000088597, SB0000088598, ZI67878",,Vacant,,AGRICULTURAL (NEC),0,AGRICULTURAL (NEC),80,"S09, T25, R40W, ACRES 350.0, S/2 & S 40 AC OF NE/4 LESS CO RD ROW",,0,0,0,0,0,LIVING SQFT ,0,-1,0,0,0.0,0,0,0.0,0,0,0,0,,,,0,,0,,,0, ,,0,0,2018-1-24,2018-2-4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,0,0,0,0,0,0,0,0.0,0,0.0,5454,0.0,5454,ASSESSED VALUE,0.0,0,ASSESSED VALUE,0.0,5454,ASSESSED VALUE,5454,0.0,0,0,0,0.0,0.0,-1
29512556320075,20075,209-30-0-00-00-003.00-0,,295125563,0,0,558.0,24306480,,Hamilton County,9050,,,,,,US,KS,6701 E RIVER RD,"SYRACUSE, KS 67878",Syracuse,ExaZip,"6701 E RIVER RD, SYRACUSE, KS 67878",67878,Zip5,0.0,37.995890,-101.811420,0.0,"CO20075, CS2069875, DB2012150, SB0000088597, SB0000088598, ZI67878",,Single Family Residence / Townhouse,,RURAL HOMESITE,1910,RURAL HOMESITE,10,"S30, T24, R39W, ACRES 558.0, LOTS 3,4,5,6,7,8,9; E2SW4 & SE4 PLUS ACC LESS CO RD ROW'S",FLOOR/WALL FURNACE,0,0,1696,0,1696,LIVING SQFT ,1696,5,0,0,1.0,0,0,1.0,4,7,0,0,SLAB,COMPOSITION SHINGLE,WOOD,0,BUNGALOW,0,,,2, ,,1,0,2018-1-24,2018-2-4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,0,0,0,0,0,0,0,0.48,807,0.0,67030,40.0,67837,ASSESSED VALUE,0.48,807,ASSESSED VALUE,0.0,67030,ASSESSED VALUE,67837,40.0,0,0,0,0.0,0.0,-1
29512558920075,20075,214-20-0-00-00-001.00-0,,295125589,0,0,481.0,20952360,,Hamilton County,9050,,,,,,US,KS,7400 SE CR29,"SYRACUSE, KS 67878",Syracuse,ExaZip,"7400 SE CR29, SYRACUSE, KS 67878",67878,Zip9,0.0,37.995890,-101.811420,0.0,"CO20075, CS2069875, DB2012150, SB0000088597, SB0000088598, ZI67878",,Single Family Residence / Townhouse,,RURAL HOMESITE,1940,RURAL HOMESITE,10,"S20, T25, R39W, ACRES 481.0, N2 & SW4",FLOOR/WALL FURNACE,0,0,1404,0,1404,LIVING SQFT ,1404,8,0,0,2.0,0,0,2.0,3,6,1404,0,CONCRETE,COMPOSITION SHINGLE,STUCCO,780,RANCH,0,,,1, ,,1,1985,2018-1-24,2018-2-4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,0,0,0,0,0,0,0,2.88,4037,0.0,4406,6.01,8443,ASSESSED VALUE,2.88,4037,ASSESSED VALUE,0.0,4406,ASSESSED VALUE,8443,6.01,0,0,0,0.0,0.0,-1
29512565120075,20075,222-09-0-00-00-002.00-0,,295125651,0,0,350.0,15246000,,Hamilton County,9010,,,,,,US,KS,COUNTY RD,"SYRACUSE, KS 67878",Syracuse,ExaZip,"COUNTY RD, SYRACUSE, KS 67878",67878,Zip5,0.0,37.995890,-101.811420,0.0,"CO20075, CS2069875, DB2012150, SB0000088597, SB0000088598, ZI67878",,Vacant,,AGRICULTURAL (NEC),0,AGRICULTURAL (NEC),80,"S09, T25, R40W, ACRES 350.0, S/2 & S 40 AC OF NE/4 LESS CO RD ROW",,0,0,0,0,0,LIVING SQFT ,0,-1,0,0,0.0,0,0,0.0,0,0,0,0,,,,0,,0,,,0, ,,0,0,2018-1-24,2018-2-4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,0,0,0,0,0,0,0,0.0,0,0.0,5454,0.0,5454,ASSESSED VALUE,0.0,0,ASSESSED VALUE,0.0,5454,ASSESSED VALUE,5454,0.0,0,0,0,0.0,0.0,-1
29512565120075,20075,222-09-0-00-00-002.00-0,,295125651,0,0,350.0,15246000,,Hamilton County,9010,,,,,,US,KS,COUNTY RD,"SYRACUSE, KS 67878",Syracuse,ExaZip,"COUNTY RD, SYRACUSE, KS 67878",67878,Zip5,0.0,37.995890,-101.811420,0.0,"CO20075, CS2069875, DB2012150, SB0000088597, SB0000088598, ZI67878",,Vacant,,AGRICULTURAL (NEC),0,AGRICULTURAL (NEC),80,"S09, T25, R40W, ACRES 350.0, S/2 & S 40 AC OF NE/4 LESS CO RD ROW",,0,0,0,0,0,LIVING SQFT ,0,-1,0,0,0.0,0,0,0.0,0,0,0,0,,,,0,,0,,,0, ,,0,0,2018-1-24,2018-2-4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,0,0,0,0,0,0,0,0.0,0,0.0,5454,0.0,5454,ASSESSED VALUE,0.0,0,ASSESSED VALUE,0.0,5454,ASSESSED VALUE,5454,0.0,0,0,0,0.0,0.0,-1
29512565120075,20075,222-09-0-00-00-002.00-0,,295125651,0,0,350.0,15246000,,Hamilton County,9010,,,,,,US,KS,COUNTY RD,"SYRACUSE, KS 67878",Syracuse,ExaZip,"COUNTY RD, SYRACUSE, KS 67878",67878,Zip5,0.0,37.995890,-101.811420,0.0,"CO20075, CS2069875, DB2012150, SB0000088597, SB0000088598, ZI67878",,Vacant,,AGRICULTURAL (NEC),0,AGRICULTURAL (NEC),80,"S09, T25, R40W, ACRES 350.0, S/2 & S 40 AC OF NE/4 LESS CO RD ROW",,0,0,0,0,0,LIVING SQFT ,0,-1,0,0,0.0,0,0,0.0,0,0,0,0,,,,0,,0,,,0, ,,0,0,2018-1-24,2018-2-4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,0,0,0,0,0,0,0,0.0,0,0.0,5454,0.0,5454,ASSESSED VALUE,0.0,0,ASSESSED VALUE,0.0,5454,ASSESSED VALUE,5454,0.0,0,0,0,0.0,0.0,-1
29512565120075,20075,222-09-0-00-00-002.00-0,,295125651,0,0,350.0,15246000,,Hamilton County,9010,,,,,,US,KS,COUNTY RD,"SYRACUSE, KS 67878",Syracuse,ExaZip,"COUNTY RD, SYRACUSE, KS 67878",67878,Zip5,0.0,37.995890,-101.811420,0.0,"CO20075, CS2069875, DB2012150, SB0000088597, SB0000088598, ZI67878",,Vacant,,AGRICULTURAL (NEC),0,AGRICULTURAL (NEC),80,"S09, T25, R40W, ACRES 350.0, S/2 & S 40 AC OF NE/4 LESS CO RD ROW",,0,0,0,0,0,LIVING SQFT ,0,-1,0,0,0.0,0,0,0.0,0,0,0,0,,,,0,,0,,,0, ,,0,0,2018-1-24,2018-2-4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,0,0,0,0,0,0,0,0.0,0,0.0,5454,0.0,5454,ASSESSED VALUE,0.0,0,ASSESSED VALUE,0.0,5454,ASSESSED VALUE,5454,0.0,0,0,0,0.0,0.0,-1
29512565120075,20075,222-09-0-00-00-002.00-0,,295125651,0,0,350.0,15246000,,Hamilton County,9010,,,,,,US,KS,COUNTY RD,"SYRACUSE, KS 67878",Syracuse,ExaZip,"COUNTY RD, SYRACUSE, KS 67878",67878,Zip5,0.0,37.995890,-101.811420,0.0,"CO20075, CS2069875, DB2012150, SB0000088597, SB0000088598, ZI67878",,Vacant,,AGRICULTURAL (NEC),0,AGRICULTURAL (NEC),80,"S09, T25, R40W, ACRES 350.0, S/2 & S 40 AC OF NE/4 LESS CO RD ROW",,0,0,0,0,0,LIVING SQFT ,0,-1,0,0,0.0,0,0,0.0,0,0,0,0,,,,0,,0,,,0, ,,0,0,2018-1-24,2018-2-4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,0,0,0,0,0,0,0,0.0,0,0.0,5454,0.0,5454,ASSESSED VALUE,0.0,0,ASSESSED VALUE,0.0,5454,ASSESSED VALUE,5454,0.0,0,0,0,0.0,0.0,-1
29512564620075,20075,221-12-0-00-00-002.00-0,,295125646,0,0,308.0,13416480,,Hamilton County,9050,,,,,,US,KS,5600 SE COUNTY ROAD 27,"SYRACUSE, KS 67878",Syracuse,ExaZip,"5600 SE COUNTY ROAD 27, SYRACUSE, KS 67878",67878,Zip5,0.0,37.995890,-101.811420,0.0,"CO20075, CS2069875, DB2012150, SB0000088597, SB0000088598, ZI67878",ABSENTEE(MAIL AND SITUS NOT =),Single Family Residence / Townhouse,,RURAL HOMESITE,1923,RURAL HOMESITE,10,"S12, T25, R40W, ACRES 308.0, S/2 LESS CO RD ROW",FLOOR/WALL FURNACE,0,0,1868,0,1868,LIVING SQFT ,1868,8,0,0,2.0,0,0,2.0,4,9,934,0,CONCRETE,METAL,ALUMINUM/VINYL,0,BUNGALOW,0,,,1, ,,1,1948,2018-1-24,2018-2-4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,0,0,0,0,0,0,0,1.0,1875,0.0,1186,1.64,3061,ASSESSED VALUE,1.0,1875,ASSESSED VALUE,0.0,1186,ASSESSED VALUE,3061,1.64,0,0,0,0.0,0.0,-1
29512565120075,20075,222-09-0-00-00-002.00-0,,295125651,0,0,350.0,15246000,,Hamilton County,9010,,,,,,US,KS,COUNTY RD,"SYRACUSE, KS 67878",Syracuse,ExaZip,"COUNTY RD, SYRACUSE, KS 67878",67878,Zip5,0.0,37.995890,-101.811420,0.0,"CO20075, CS2069875, DB2012150, SB0000088597, SB0000088598, ZI67878",,Vacant,,AGRICULTURAL (NEC),0,AGRICULTURAL (NEC),80,"S09, T25, R40W, ACRES 350.0, S/2 & S 40 AC OF NE/4 LESS CO RD ROW",,0,0,0,0,0,LIVING SQFT ,0,-1,0,0,0.0,0,0,0.0,0,0,0,0,,,,0,,0,,,0, ,,0,0,2018-1-24,2018-2-4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,0,0,0,0,0,0,0,0.0,0,0.0,5454,0.0,5454,ASSESSED VALUE,0.0,0,ASSESSED VALUE,0.0,5454,ASSESSED VALUE,5454,0.0,0,0,0,0.0,0.0,-1
29512565220075,20075,222-10-0-00-00-001.00-0,,295125652,0,0,433.8,18896328,,Hamilton County,9050,,,,,,US,KS,3200 SE COUNTY ROAD 27,"SYRACUSE, KS 67878",Syracuse,ExaZip,"3200 SE COUNTY ROAD 27, SYRACUSE, KS 67878",67878,Zip5,0.0,37.995890,-101.811420,0.0,"CO20075, CS2069875, DB2012150, SB0000088597, SB0000088598, ZI67878",ABSENTEE(MAIL AND SITUS NOT =),Agricultural,,RANCH,1940,RANCH,70,"S10, T25, R40W, ACRES 433.8, W/2 & NE/4 LESS TRACT & CO RD ROW",FLOOR/WALL FURNACE,0,0,1054,0,1054,LIVING SQFT ,1054,-1,0,0,1.0,0,0,1.0,2,4,0,0,SLAB,COMPOSITION SHINGLE,STUCCO,0,BUNGALOW,0,,,1, ,,1,0,2018-1-24,2018-2-4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,0,0,0,0,0,0,0,0.1,105,0.0,2272,2.26,2377,ASSESSED VALUE,0.1,105,ASSESSED VALUE,0.0,2272,ASSESSED VALUE,2377,2.26,0,0,0,0.0,0.0,-1
29512565120075,20075,222-09-0-00-00-002.00-0,,295125651,0,0,350.0,15246000,,Hamilton County,9010,,,,,,US,KS,COUNTY RD,"SYRACUSE, KS 67878",Syracuse,ExaZip,"COUNTY RD, SYRACUSE, KS 67878",67878,Zip5,0.0,37.995890,-101.811420,0.0,"CO20075, CS2069875, DB2012150, SB0000088597, SB0000088598, ZI67878",,Vacant,,AGRICULTURAL (NEC),0,AGRICULTURAL (NEC),80,"S09, T25, R40W, ACRES 350.0, S/2 & S 40 AC OF NE/4 LESS CO RD ROW",,0,0,0,0,0,LIVING SQFT ,0,-1,0,0,0.0,0,0,0.0,0,0,0,0,,,,0,,0,,,0, ,,0,0,2018-1-24,2018-2-4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,0,0,0,0,0,0,0,0.0,0,0.0,5454,0.0,5454,ASSESSED VALUE,0.0,0,ASSESSED VALUE,0.0,5454,ASSESSED VALUE,5454,0.0,0,0,0,0.0,0.0,-1
29512565120075,20075,222-09-0-00-00-002.00-0,,295125651,0,0,350.0,15246000,,Hamilton County,9010,,,,,,US,KS,COUNTY RD,"SYRACUSE, KS 67878",Syracuse,ExaZip,"COUNTY RD, SYRACUSE, KS 67878",67878,Zip5,0.0,37.995890,-101.811420,0.0,"CO20075, CS2069875, DB2012150, SB0000088597, SB0000088598, ZI67878",,Vacant,,AGRICULTURAL (NEC),0,AGRICULTURAL (NEC),80,"S09, T25, R40W, ACRES 350.0, S/2 & S 40 AC OF NE/4 LESS CO RD ROW",,0,0,0,0,0,LIVING SQFT ,0,-1,0,0,0.0,0,0,0.0,0,0,0,0,,,,0,,0,,,0, ,,0,0,2018-1-24,2018-2-4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,0,0,0,0,0,0,0,0.0,0,0.0,5454,0.0,5454,ASSESSED VALUE,0.0,0,ASSESSED VALUE,0.0,5454,ASSESSED VALUE,5454,0.0,0,0,0,0.0,0.0,-1
29512565120075,20075,222-09-0-00-00-002.00-0,,295125651,0,0,350.0,15246000,,Hamilton County,9010,,,,,,US,KS,COUNTY RD,"SYRACUSE, KS 67878",Syracuse,ExaZip,"COUNTY RD, SYRACUSE, KS 67878",67878,Zip5,0.0,37.995890,-101.811420,0.0,"CO20075, CS2069875, DB2012150, SB0000088597, SB0000088598, ZI67878",,Vacant,,AGRICULTURAL (NEC),0,AGRICULTURAL (NEC),80,"S09, T25, R40W, ACRES 350.0, S/2 & S 40 AC OF NE/4 LESS CO RD ROW",,0,0,0,0,0,LIVING SQFT ,0,-1,0,0,0.0,0,0,0.0,0,0,0,0,,,,0,,0,,,0, ,,0,0,2018-1-24,2018-2-4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,0,0,0,0,0,0,0,0.0,0,0.0,5454,0.0,5454,ASSESSED VALUE,0.0,0,ASSESSED VALUE,0.0,5454,ASSESSED VALUE,5454,0.0,0,0,0,0.0,0.0,-1
29512565120075,20075,222-09-0-00-00-002.00-0,,295125651,0,0,350.0,15246000,,Hamilton County,9010,,,,,,US,KS,COUNTY RD,"SYRACUSE, KS 67878",Syracuse,ExaZip,"COUNTY RD, SYRACUSE, KS 67878",67878,Zip5,0.0,37.995890,-101.811420,0.0,"CO20075, CS2069875, DB2012150, SB0000088597, SB0000088598, ZI67878",,Vacant,,AGRICULTURAL (NEC),0,AGRICULTURAL (NEC),80,"S09, T25, R40W, ACRES 350.0, S/2 & S 40 AC OF NE/4 LESS CO RD ROW",,0,0,0,0,0,LIVING SQFT ,0,-1,0,0,0.0,0,0,0.0,0,0,0,0,,,,0,,0,,,0, ,,0,0,2018-1-24,2018-2-4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,0,0,0,0,0,0,0,0.0,0,0.0,5454,0.0,5454,ASSESSED VALUE,0.0,0,ASSESSED VALUE,0.0,5454,ASSESSED VALUE,5454,0.0,0,0,0,0.0,0.0,-1
29512565120075,20075,222-09-0-00-00-002.00-0,,295125651,0,0,350.0,15246000,,Hamilton County,9010,,,,,,US,KS,COUNTY RD,"SYRACUSE, KS 67878",Syracuse,ExaZip,"COUNTY RD, SYRACUSE, KS 67878",67878,Zip5,0.0,37.995890,-101.811420,0.0,"CO20075, CS2069875, DB2012150, SB0000088597, SB0000088598, ZI67878",,Vacant,,AGRICULTURAL (NEC),0,AGRICULTURAL (NEC),80,"S09, T25, R40W, ACRES 350.0, S/2 & S 40 AC OF NE/4 LESS CO RD ROW",,0,0,0,0,0,LIVING SQFT ,0,-1,0,0,0.0,0,0,0.0,0,0,0,0,,,,0,,0,,,0, ,,0,0,2018-1-24,2018-2-4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,0,0,0,0,0,0,0,0.0,0,0.0,5454,0.0,5454,ASSESSED VALUE,0.0,0,ASSESSED VALUE,0.0,5454,ASSESSED VALUE,5454,0.0,0,0,0,0.0,0.0,-1
29512565120075,20075,222-09-0-00-00-002.00-0,,295125651,0,0,350.0,15246000,,Hamilton County,9010,,,,,,US,KS,COUNTY RD,"SYRACUSE, KS 67878",Syracuse,ExaZip,"COUNTY RD, SYRACUSE, KS 67878",67878,Zip5,0.0,37.995890,-101.811420,0.0,"CO20075, CS2069875, DB2012150, SB0000088597, SB0000088598, ZI67878",,Vacant,,AGRICULTURAL (NEC),0,AGRICULTURAL (NEC),80,"S09, T25, R40W, ACRES 350.0, S/2 & S 40 AC OF NE/4 LESS CO RD ROW",,0,0,0,0,0,LIVING SQFT ,0,-1,0,0,0.0,0,0,0.0,0,0,0,0,,,,0,,0,,,0, ,,0,0,2018-1-24,2018-2-4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,0,0,0,0,0,0,0,0.0,0,0.0,5454,0.0,5454,ASSESSED VALUE,0.0,0,ASSESSED VALUE,0.0,5454,ASSESSED VALUE,5454,0.0,0,0,0,0.0,0.0,-1
29512565120075,20075,222-09-0-00-00-002.00-0,,295125651,0,0,350.0,15246000,,Hamilton County,9010,,,,,,US,KS,COUNTY RD,"SYRACUSE, KS 67878",Syracuse,ExaZip,"COUNTY RD, SYRACUSE, KS 67878",67878,Zip5,0.0,37.995890,-101.811420,0.0,"CO20075, CS2069875, DB2012150, SB0000088597, SB0000088598, ZI67878",,Vacant,,AGRICULTURAL (NEC),0,AGRICULTURAL (NEC),80,"S09, T25, R40W, ACRES 350.0, S/2 & S 40 AC OF NE/4 LESS CO RD ROW",,0,0,0,0,0,LIVING SQFT ,0,-1,0,0,0.0,0,0,0.0,0,0,0,0,,,,0,,0,,,0, ,,0,0,2018-1-24,2018-2-4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,0,0,0,0,0,0,0,0.0,0,0.0,5454,0.0,5454,ASSESSED VALUE,0.0,0,ASSESSED VALUE,0.0,5454,ASSESSED VALUE,5454,0.0,0,0,0,0.0,0.0,-1
29512565120075,20075,222-09-0-00-00-002.00-0,,295125651,0,0,350.0,15246000,,Hamilton County,9010,,,,,,US,KS,COUNTY RD,"SYRACUSE, KS 67878",Syracuse,ExaZip,"COUNTY RD, SYRACUSE, KS 67878",67878,Zip5,0.0,37.995890,-101.811420,0.0,"CO20075, CS2069875, DB2012150, SB0000088597, SB0000088598, ZI67878",,Vacant,,AGRICULTURAL (NEC),0,AGRICULTURAL (NEC),80,"S09, T25, R40W, ACRES 350.0, S/2 & S 40 AC OF NE/4 LESS CO RD ROW",,0,0,0,0,0,LIVING SQFT ,0,-1,0,0,0.0,0,0,0.0,0,0,0,0,,,,0,,0,,,0, ,,0,0,2018-1-24,2018-2-4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,0,0,0,0,0,0,0,0.0,0,0.0,5454,0.0,5454,ASSESSED VALUE,0.0,0,ASSESSED VALUE,0.0,5454,ASSESSED VALUE,5454,0.0,0,0,0,0.0,0.0,-1
29512569220075,20075,223-05-0-00-00-002.00-0,,295125692,0,0,5.0,217800,,Hamilton County,9050,,,,,,US,KS,1100 SE CR 26,"SYRACUSE, KS 67878",Syracuse,ExaZip,"1100 SE CR 26, SYRACUSE, KS 67878",67878,Zip9,0.0,37.995890,-101.811420,0.0,"CO20075, CS2069875, DB2012150, SB0000088597, SB0000088598, ZI67878",OWNER OCCUPIED,Single Family Residence / Townhouse,,RURAL HOMESITE,1900,RURAL HOMESITE,10,"S05, T25, R40W, ACRES 5.0, TRACT IN SW/4 OF SW/4 BEG @ SW COR OF SW/4 THEN N 30'TO POB N 726'; E 300'; S 726'; W 300' TO POB",FLOOR/WALL FURNACE,0,0,1540,0,1540,LIVING SQFT ,1540,8,0,0,2.0,0,0,2.0,5,7,0,0,SLAB,TILE,ALUMINUM/VINYL,0,BUNGALOW,0,,,2, ,,1,1980,2018-1-24,2018-2-4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,0,0,0,0,0,0,0,1.03,1586,0.0,245,1.19,1831,ASSESSED VALUE,1.03,1586,ASSESSED VALUE,0.01,245,ASSESSED VALUE,1831,1.19,0,0,0,0.0,0.0,-1
29512569520075,20075,223-06-0-00-00-003.00-0,,295125695,0,0,156.0,6795360,,Hamilton County,9050,,,,,,US,KS,4801 S HIGHWAY 27,"SYRACUSE, KS 67878",Syracuse,ExaZip,"4801 S HIGHWAY 27, SYRACUSE, KS 67878",67878,Zip5,0.0,37.995890,-101.811420,0.0,"CO20075, CS2069875, DB2012150, SB0000088597, SB0000088598, ZI67878",OWNER OCCUPIED,Single Family Residence / Townhouse,,RURAL HOMESITE,1949,RURAL HOMESITE,10,"S06, T25, R40W, ACRES 156.0, SW/4 LESS HWY & CO RD ROW",,0,0,1422,0,1422,LIVING SQFT ,1422,8,0,0,2.0,0,0,2.0,4,12,1422,0,CONCRETE,COMPOSITION SHINGLE,ALUMINUM/VINYL,572,RANCH,2,,,1, ,,0,0,2018-1-24,2018-2-4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,0,0,0,0,0,0,0,10.9,15494,0.0,730,11.41,16224,ASSESSED VALUE,10.9,15494,ASSESSED VALUE,0.0,730,ASSESSED VALUE,16224,11.41,0,0,0,0.0,0.0,-1
29512565120075,20075,222-09-0-00-00-002.00-0,,295125651,0,0,350.0,15246000,,Hamilton County,9010,,,,,,US,KS,COUNTY RD,"SYRACUSE, KS 67878",Syracuse,ExaZip,"COUNTY RD, SYRACUSE, KS 67878",67878,Zip5,0.0,37.995890,-101.811420,0.0,"CO20075, CS2069875, DB2012150, SB0000088597, SB0000088598, ZI67878",,Vacant,,AGRICULTURAL (NEC),0,AGRICULTURAL (NEC),80,"S09, T25, R40W, ACRES 350.0, S/2 & S 40 AC OF NE/4 LESS CO RD ROW",,0,0,0,0,0,LIVING SQFT ,0,-1,0,0,0.0,0,0,0.0,0,0,0,0,,,,0,,0,,,0, ,,0,0,2018-1-24,2018-2-4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,0,0,0,0,0,0,0,0.0,0,0.0,5454,0.0,5454,ASSESSED VALUE,0.0,0,ASSESSED VALUE,0.0,5454,ASSESSED VALUE,5454,0.0,0,0,0,0.0,0.0,-1
